shidu,wendu,shineiwendu,ziwaixian,fushe,fengsu,fengxiang
62.75,-8.073,13.1,-55.416,0,0,112
63.25,-8.564,13,-55.488,0,0,112
62.5,-8.224,13,-55.472,0,0,112
58.25,-6.512,12.9,-55.5,0,0.101,106.924
55,-6.273,12.9,-55.342,0,0.303,109.568
54.034,-6.526,12.8,-55.5,0,0.906,129.704
62.462,-10.508,12.8,-55.397,0,0.101,143.848
65.5,-11.683,12.6,-55.33,0,0,140
69.5,-11.53,12.4,-55.488,0,0,140
72,-12.886,12.3,-55.329,0,0,140
74.424,-13.125,12.2,-55.251,0,0.504,140.28
74.5,-13.31,12.1,-55.345,0,0,123.5
73.924,-13.075,12,-55.422,0,0.402,126.424
74.424,-13.25,11.8,-55.292,0,0.303,120.568
76.424,-13.668,11.8,-55.362,5.997,0.807,109.924
76.424,-12.318,12,-55.282,23.988,0.608,115.068
70.068,-8.792,12.6,-55.305,113.95,0.403,132.848
64.104,-6.596,13.8,-55.412,191.9,1.411,132.992
58.212,-4.592,14.8,-55.448,257.8,0.608,120.568
53.07,-2.798,16.4,-55.355,305.8,1.013,115.14
47.25,-0.921,19.2,-55.266,353.8,0.909,123.852
42.962,0.473,21.2,-55.298,383.8,0.404,115.424
38.25,2.383,22,-55.41,203.9,0,120.5
36,1.263,22.7,-55.345,65.95,0.202,118.424
32.25,1.915,24.4,-55.451,65.95,0,134
33.712,2.113,25.1,-55.387,71.95,0.608,2.799
33.25,2.272,25.4,-55.365,77.95,1.216,5.598
33.25,2.712,24.5,-55.33,77.95,0.304,47.784
34.462,2.59,22.6,-55.321,65.95,1.318,300.128
33.32,2.672,21.5,-55.402,47.975,1.216,310.272
33.284,2.587,20.7,-55.321,41.975,1.919,295.264
35.534,2.132,19.1,-55.351,23.988,1.013,266.56
38.462,1.474,16.8,-55.345,11.994,0.909,315.408
43.25,0.094,15.2,-55.297,0,0,314
48.75,-1.09,13.9,-55.352,0,0,314
47,-0.274,13.7,-55.407,0,0,314
48.462,-1.406,14.5,-55.264,0,0.703,247.992
53.25,-2.28,14.7,-55.31,0,0,255
59.25,-3.346,14.7,-55.364,0,0,250
67.5,-5.4,14.7,-55.485,0,0,185
70,-6.367,14.7,-55.255,0,0,174
72.5,-6.552,14.7,-55.464,0,0,174
73,-6.328,14.7,-55.398,0,0,174
72,-5.906,14.7,-55.309,0,0,174
75,-7.552,14.6,-55.432,0,0,174
77,-8.068,14.7,-55.363,0,0,174
78.5,-7.729,14.5,-55.278,0,0,174
79,-8.495,14.5,-55.316,0,0,174
79,-8.735,14.4,-55.277,0,0,174
79.5,-8.984,14.3,-55.281,0,0,174
80.5,-9.668,14.4,-55.351,0,0,174
81.5,-8.939,14.3,-55.452,0,0,174
80.5,-8.786,13.9,-55.358,0,0,174
81,-9.264,14.1,-55.281,0,0,174
82,-10.087,14.1,-55.395,0,0,174
83.5,-9.829,13.9,-55.38,0,0,160
83.5,-9.942,13.8,-55.329,0,0,160
83,-10.079,13.8,-55.449,0,0.201,126.424
83,-9.72,13.7,-55.325,0,0,126
83,-9.129,13.8,-55.257,0,0,120.5
81,-9.354,13.7,-55.362,0,0,120.5
82.5,-10.264,13.7,-55.372,0,0,129
81.5,-10.002,13.8,-55.474,0,0,123.5
81.5,-9.64,14.1,-55.351,23.988,0,120.5
79,-6.889,14.5,-55.405,83.95,0.608,123.568
74.068,-4.817,15,-55.371,149.9,1.216,112.068
67.068,-2.297,15.7,-55.494,209.9,1.012,126.14
60.248,-0.275,16.9,-55.407,263.8,1.92,101.316
51.98,1.683,19.2,-55.346,311.8,1.716,123.888
46.426,2.702,21,-55.366,341.8,0.909,146.704
42.462,3.205,21.8,-55.405,263.8,2.121,98.372
41.748,3.159,22.3,-55.257,83.95,2.026,115.14
40.712,3.704,23.6,-55.309,83.95,1.919,132.632
40.212,4.292,24.1,-55.376,83.95,1.013,89.64
37.784,4.592,24.9,-55.283,83.95,0.807,87.424
37.248,5.022,24.6,-55.372,83.95,1.216,115.068
38.034,4.958,22.4,-55.317,71.95,1.716,137.776
39.32,4.876,21.5,-55.475,59.975,1.918,95.816
39.926,4.559,20.5,-55.405,41.975,1.513,103.96
41.498,4.087,18.8,-55.331,29.988,1.012,109.64
44.712,2.89,16.8,-55.485,5.997,0.404,115.424
49.284,1.219,15.4,-55.478,0,0.703,118.496
51.712,0.71,14.3,-55.484,0,1.109,140.208
56.962,-0.218,13.8,-55.458,0,0.402,154.848
61,-1.286,14.9,-55.425,0,0.101,126.424
61.25,-1.465,15.2,-55.486,0,0,132
63.25,-2.052,14.8,-55.435,0,0,132
63,-2.16,14.8,-55.48,0,0,95.5
67.5,-2.718,14.7,-55.275,0,0.101,73.424
74,-2.985,14.7,-55.303,0,0,30.875
77,-4.12,14.8,-55.289,0,0,30.875
80.5,-3.923,14.7,-55.385,0,0,30.875
80.5,-4.281,14.8,-55.256,0,0,30.875
82.5,-5.464,14.7,-55.434,0,0,30.875
85,-5.534,14.7,-55.474,0,0,30.875
85,-5.731,14.7,-55.32,0,0,30.875
85.5,-5.809,15.3,-55.268,0,0,30.875
86.5,-6.311,15.3,-55.413,0,0,30.875
87.5,-5.298,15.3,-55.338,0,0,2.797
87,-6.358,15.3,-55.361,0,0,2.797
87.5,-6.277,14.9,-55.449,0,0,2.797
88.5,-6.282,14.9,-55.413,0,0,2.797
88.5,-6.879,14.8,-55.298,0,0,2.797
88,-6.917,14.8,-55.39,0,0,2.797
88.5,-7.321,15.1,-55.494,0,0,362
90,-6.507,14.9,-55.5,0,0,362
90.5,-6.138,15.1,-55.445,0,0,362
90,-6.647,15.3,-55.397,0,0,266
91,-5.847,15.4,-55.324,0,0,266
90.5,-6.346,15.4,-55.255,0,0,266
91,-5.868,15.5,-55.452,0,0,266
91,-5.59,15,-55.331,17.988,0.507,268.56
91.5,-5.217,15.1,-55.297,29.988,0.807,259.696
92.068,-4.396,15.4,-55.282,35.975,0.608,255.136
92,-3.296,15.7,-55.467,71.95,0,247
91,-2.404,16.5,-55.361,107.95,0,255
88.5,-1.147,16.3,-55.396,125.95,0.101,244.848
85,-0.388,17,-55.263,137.9,0,241
83,0.543,19.2,-55.467,251.9,0.908,269.408
81.068,0.907,19,-55.381,167.9,0.304,340.272
78,1.211,19.3,-55.3,107.95,0.608,42.034
75.5,1.912,21.3,-55.274,143.9,0.909,8.419
71.068,2.263,23.2,-55.402,107.95,1.114,92.604
67.924,2.527,23.3,-55.424,101.95,2.322,335.344
62.962,2.625,21.9,-55.255,83.95,1.013,33.57
60.248,2.858,21,-55.344,65.95,1.318,81.032
58.712,2.679,19.9,-55.402,53.975,1.614,84.424
56.82,2.305,18.2,-55.335,35.975,1.513,89.96
60.784,1.543,16.1,-55.317,17.988,0.404,81.424
63.75,0.373,14.4,-55.401,0,0.201,134.848
66.568,-0.61,12.9,-55.362,0,0.402,160.848
68.5,-0.692,14.1,-55.41,0,0,157
72,-1.443,14.7,-55.381,0,0,151
75.5,-2.166,14.6,-55.266,0,0,151
79,-2.766,14.7,-55.428,0,0,151
80.5,-3.082,14.6,-55.342,0,0,151
81,-4.153,14.8,-55.487,0,0,151
83.424,-4.667,14.8,-55.275,0,0.605,151.136
85.5,-4.666,14.7,-55.275,0,0,151
86.5,-4.722,14.7,-55.33,0,0,151
86,-5.615,14.7,-55.316,0,0,151
87.5,-5.676,14.6,-55.371,0,0,151
88,-6.265,14.6,-55.449,0,0,151
90,-6.192,14.5,-55.394,0,0,109.5
89.5,-6.548,14.8,-55.357,0,0.101,109.924
89,-6.946,14.8,-55.354,0,0,109.5
89.924,-7.28,14.7,-55.439,0,0.703,101.496
90.424,-7.289,14.6,-55.296,0,0.504,112.14
90.5,-7.194,14.4,-55.255,0,0,115
90.5,-7.161,14.4,-55.292,0,0,103.5
90.5,-6.529,14.4,-55.372,0,0.504,95.64
90.5,-6.159,14.4,-55.302,0,0.303,115.068
90.5,-6.098,14.4,-55.353,0,0.805,109.924
89.5,-6.108,14.4,-55.353,0,0,95.5
88.5,-6.6,14.4,-55.305,0,0,95.5
86,-4.768,14.5,-55.315,0,0,233
87,-6.287,14.4,-55.306,0,0,233
87.5,-6.911,14.2,-55.262,0,0,233
88,-6.262,14.2,-55.342,0,0.101,227.848
86.5,-6.67,14.6,-55.254,17.988,0.404,202.848
87.5,-5.395,14.7,-55.271,53.975,0,112
86,-3.483,15.1,-55.372,83.95,0,112
85.068,-2.342,15.8,-55.464,125.95,0.807,2.81
84.068,-1.706,16.4,-55.341,155.9,1.216,278.272
81.924,-0.78,16,-55.379,89.95,0.404,287.696
80.568,-0.064,16.7,-55.367,167.9,1.115,296.416
78.424,0.854,18.5,-55.292,161.9,0.706,289.984
75.924,1.494,19.2,-55.45,179.9,1.216,264.272
73.532,1.824,19.4,-55.289,161.9,1.818,301.408
74.496,1.844,20,-55.479,173.9,1.614,315.696
75.032,1.333,19.8,-55.317,143.9,1.92,293.264
74.996,1.937,19.3,-55.378,161.9,2.026,316.56
70.568,2.376,19.6,-55.41,125.95,2.023,22.41
73.924,1.344,17.5,-55.329,71.95,1.716,22.472
74.424,0.821,15.9,-55.412,17.988,1.412,36.748
75.424,0.625,14.8,-55.436,17.988,1.818,47.926
75.424,0.305,13.7,-55.264,23.988,1.513,2.811
76.64,-0.034,12.6,-55.406,0,0.703,2.812
77.924,-0.641,14.1,-55.321,0,0.605,67.068
79,-1.282,14.5,-55.425,0,0,334
79,-1.37,14.4,-55.324,0,0,334
78,-1.689,14.3,-55.413,0,0.101,335.696
78,-2.031,14.2,-55.251,0,0,322
76.568,-2.584,14.1,-55.267,0,0.402,321.696
75.568,-3.127,14,-55.275,0,0.504,294.56
73.64,-3.375,13.9,-55.328,0,0.605,294.272
73.568,-3.766,13.8,-55.444,0,0.605,294.272
74,-4.398,13.8,-55.495,0,0,294
72.068,-4.147,13.9,-55.487,0,0.605,252.136
73.424,-4.6,13.9,-55.326,0,0.402,275.696
74.424,-5.289,13.8,-55.445,0,0.504,274.56
70.568,-5.2,13.7,-55.425,0,0.703,283.984
69.424,-5.269,13.7,-55.481,0,0.504,282.56
71.496,-5.823,13.7,-55.467,0,0.703,269.984
71.424,-5.993,13.6,-55.456,0,0.605,274.272
71.424,-6.381,13.4,-55.475,0,0.703,267.984
71.068,-6.576,13.4,-55.32,0,0.703,283.984
69.568,-6.478,13.4,-55.301,0,0.504,255.28
70.996,-6.621,13.2,-55.412,0,0.906,261.408
70.568,-7.06,13.1,-55.287,0,0.703,295.984
70.568,-6.9,13.1,-55.405,0,0.805,293.696
68.568,-6.996,13.1,-55.446,0,0.703,275.984
69.424,-6.899,12.9,-55.405,0,1.406,303.984
70.496,-7.346,12.9,-55.351,0,1.008,282.56
68.568,-6.928,13.1,-55.262,0,0.402,250.848
69.924,-7.531,12.9,-55.34,0,0.402,244.848
71.14,-7.547,12.9,-55.432,5.997,1.114,280.416
71.424,-7.134,13.2,-55.307,29.988,1.215,280.272
68.14,-6.08,13.8,-55.368,35.975,0.909,293.408
65.924,-5.233,14.5,-55.389,89.95,1.013,288.56
62.766,-4.658,14.5,-55.275,137.9,1.818,295.408
59.284,-3.898,16.3,-55.416,155.9,1.412,275.984
55.516,-2.887,17.3,-55.259,287.8,1.716,275.552
51.016,-2.659,17.9,-55.384,227.9,2.633,320.128
48.176,-2.226,20.3,-55.377,323.8,2.823,297.984
48.034,-2.272,21.6,-55.31,101.95,2.431,296.272
46.284,-2.379,19.4,-55.398,83.95,1.919,279.264
44.57,-1.744,20.2,-55.458,71.95,2.433,306.272
42.962,-1.601,23.6,-55.252,71.95,1.216,350.272
39.944,-1.302,23.2,-55.352,77.95,2.933,306.912
37.57,-1.509,21.3,-55.353,65.95,2.324,275.344
36.962,-1.511,19.8,-55.353,47.975,2.228,300.416
36.302,-1.759,18.7,-55.471,35.975,1.115,292.416
36.176,-2.002,16.8,-55.288,23.988,1.216,288.272
36.802,-2.486,14.5,-55.442,17.988,1.216,302.272
39.052,-3.244,12.4,-55.32,0,1.508,303.84
40.82,-4.036,12.9,-55.447,0,0.805,303.696
42,-4.723,13.2,-55.437,0,0.805,329.696
44.25,-5.31,13.2,-55.445,0,0,280
50,-6.401,13.2,-55.346,0,0,280
57.25,-7.196,13.2,-55.383,0,0,280
56.75,-7.318,13.1,-55.494,0,0,280
57.5,-7.523,13.1,-55.468,0,0,280
63.75,-8.846,13,-55.332,0,0,280
67,-9.535,12.9,-55.285,0,0,219
66.5,-9.279,12.8,-55.441,0,0,143
68,-9.181,12.7,-55.492,0,0,129
71,-9.729,12.6,-55.496,0,0,129
72.5,-9.824,12.5,-55.274,0,0,129
73,-10.179,12.4,-55.252,0,0,129
73,-9.706,12.3,-55.378,0,0,129
73,-9.546,12.2,-55.285,0,0,129
69,-9.057,12.1,-55.255,0,0,129
69.5,-9.187,12,-55.332,0,0,129
66,-8.656,12,-55.463,0,0,109.5
65.568,-9.679,12,-55.297,0,0.504,109.64
70,-10.665,11.9,-55.292,0,0,109.5
72.424,-10.76,11.8,-55.348,0,0.402,126.424
73.424,-10.612,11.9,-55.254,0,0.101,123.924
73.068,-11.735,11.8,-55.357,0,0.504,106.64
73.14,-11.741,11.8,-55.251,0,0.504,120.64
74.424,-12.276,11.6,-55.254,0,0.605,120.568
74.568,-11.923,11.5,-55.344,0,0.703,92.996
75,-10.884,11.4,-55.414,0,0.101,123.924
75,-9.955,11.8,-55.447,0,0,118
72.5,-8.7,12,-55.437,23.988,0,118
68,-6.948,12.9,-55.354,77.95,0,188
65,-4.965,14.2,-55.375,131.9,0,196
62.784,-4.002,14.9,-55.355,179.9,1.317,264.128
60.668,-4.43,15.8,-55.48,233.9,3.836,273.264
54.864,-4.138,17.1,-55.359,293.8,4.553,322.88
53.408,-3.391,18.8,-55.298,317.8,6.459,70.424
45.962,-3.7,19.2,-55.29,305.8,4.553,320.88
39.096,-4.263,19.6,-55.384,95.95,4.863,316.272
36.998,-4.982,20.3,-55.36,89.95,6.176,314.304
34.078,-5.516,20.8,-55.382,89.95,7.989,316.656
30.798,-5.938,21.7,-55.257,89.95,6.457,321.696
26.834,-6.236,20.7,-55.251,83.95,6.677,308.624
25.173,-7.103,18.1,-55.343,71.95,3.636,293.408
24.968,-7.164,15.8,-55.292,53.975,4.737,295.808
23.829,-7.719,14.5,-55.314,47.975,6.176,328.304
23.78,-8.331,12.1,-55.431,29.988,4.048,308.56
23.691,-8.956,12.1,-55.398,17.988,3.339,342.624
24.887,-9.523,11.2,-55.285,0,6.25,334.768
24.383,-9.989,10.5,-55.393,0,4.219,267.488
25.829,-10.378,10.2,-55.384,0,4.625,317.344
26.829,-10.707,10.1,-55.373,0,3.328,314.624
27.776,-10.993,9.9,-55.388,0,3.938,320.192
29.472,-11.192,9.8,-55.339,0,2.109,331.488
30.704,-11.546,9.6,-55.434,0,3.828,311.264
31.66,-11.846,9.4,-55.253,0,3.125,308.768
32.426,-12.029,9.1,-55.411,0,2.109,273.488
32.918,-12.479,8.9,-55.402,0,2.719,287.056
33.4,-12.904,8.6,-55.275,0,4.219,287.488
33.186,-13.322,8.4,-55.437,0,3.531,308.48
34.016,-14.015,8.3,-55.379,0,3.125,308.768
34.596,-14.657,8,-55.464,0,5.031,273.2
35.462,-15.122,7.8,-55.455,0,4.219,269.488
36.444,-15.637,7.5,-55.288,0,3.625,281.408
35.802,-16.01,7.4,-55.443,0,4.312,311.952
35.534,-16.588,7.1,-55.425,0,3.938,320.192
35.686,-16.901,6.9,-55.407,0,4.031,292.56
36.034,-17.1,6.8,-55.435,0,4.438,292.416
36.436,-17.373,6.7,-55.415,0,3.016,279.84
36.266,-17.488,6.6,-55.443,0,3.828,283.264
36.9,-17.501,6.5,-55.417,0,3.328,288.624
36.57,-17.629,6.4,-55.392,0,4.531,280.88
36.998,-17.856,6.4,-55.281,0,2.016,292.56
36.998,-17.937,6.2,-55.399,0,2.016,306.56
37.248,-18.434,6.2,-55.296,0,1.508,275.84
38.462,-18.265,6.3,-55.263,0,1.312,282.128
37.462,-17.513,6.2,-55.364,0,2.625,274.128
36.908,-17.069,6.2,-55.296,5.997,2.432,274.272
37.802,-17.699,6.4,-55.365,23.988,2.228,288.416
36.712,-16.498,6.9,-55.286,113.95,2.321,238.672
35.408,-15.207,7.7,-55.339,191.9,3.135,274.768
33.944,-14.603,8.5,-55.265,251.9,2.43,278.272
32.444,-14.397,10,-55.449,305.8,3.542,292.48
31.097,-13.382,13.4,-55.411,347.8,3.541,260.48
29.99,-12.631,15.3,-55.325,383.8,3.228,281.696
29.579,-11.821,15.6,-55.306,401.8,3.337,288.624
28.767,-11.732,15.4,-55.411,47.975,3.432,275.552
28.548,-11.163,16.8,-55.471,47.975,3.744,294.336
28.017,-10.288,18.1,-55.489,53.975,3.228,275.696
27.289,-9.772,19.8,-55.47,53.975,3.431,283.552
26.365,-9.479,19.4,-55.481,65.95,2.527,293.2
26.133,-9.079,17,-55.4,53.975,3.54,334.48
25.035,-9.088,14.5,-55.454,41.975,5.864,340.912
24.575,-9.434,13.4,-55.4,35.975,4.053,320.56
25.709,-9.186,12,-55.385,23.988,2.822,349.984
25.838,-9.187,11.6,-55.385,17.988,2.527,303.2
26.892,-9.421,10.7,-55.4,0,1.711,281.552
27.472,-9.509,10.1,-55.285,0,2.109,281.488
27.356,-9.454,9.7,-55.481,0,2.922,280.912
28.463,-9.721,9.6,-55.432,0,1.211,278.272
31.41,-10.507,9.4,-55.45,0,0.805,273.696
32.25,-11.527,9.4,-55.328,0,0.703,265.984
33.426,-12.063,9.3,-55.438,0,1.008,272.56
34.284,-11.842,9.1,-55.477,0,0.402,265.696
36.212,-11.772,8.9,-55.449,0,1.109,288.416
35.82,-11.403,8.8,-55.262,0,1.109,264.416
37.57,-12.368,8.7,-55.453,0,0.703,269.984
39.034,-12.433,8.7,-55.31,0,1.109,250.208
40.462,-12.216,8.5,-55.451,0,1.312,282.128
39.07,-11.493,8.4,-55.353,0,1.711,281.552
40.676,-11.264,8.4,-55.313,0,1.211,288.272
40.302,-10.874,8.4,-55.322,0,1.508,303.84
43.962,-12.739,8.5,-55.352,0,0.906,321.408
44.748,-12.683,8.4,-55.325,0,0.805,315.696
46,-12.981,8.4,-55.303,0,0,296
46.962,-12.977,8.4,-55.474,0,0.402,261.696
44.57,-11.726,8.4,-55.475,0,1.109,288.416
40.82,-11.443,8.3,-55.353,0,1.008,310.56
40.498,-11.691,8.4,-55.304,0,1.109,292.416
40.962,-12.143,8.4,-55.306,0,0.703,279.984
41.25,-11.913,8.4,-55.462,0,0,280
45.784,-13.358,8.4,-55.266,0,0.605,268.272
45.57,-13.107,8.3,-55.369,0,0.906,250.704
47,-13.413,8.2,-55.411,0,0,264
46.75,-13.739,8.2,-55.454,0,0,266
48.07,-13.39,8.2,-55.358,5.997,1.013,260.56
48.57,-13.531,8.4,-55.467,23.988,0.506,268.56
48.462,-11.832,9,-55.359,95.95,0.706,252.992
44.212,-9.969,10.2,-55.276,161.9,1.412,247.992
39.534,-8.367,11.3,-55.367,221.9,1.614,303.696
37.676,-7.305,13.5,-55.402,275.8,2.73,273.056
35.784,-7.256,16.2,-55.439,329.8,2.026,264.56
34.784,-6.355,17.3,-55.255,353.8,1.919,281.264
34.176,-5.842,17.8,-55.467,371.8,2.822,283.984
33.444,-5.566,19.1,-55.331,71.95,2.12,295.488
31.972,-5.196,20.5,-55.297,71.95,2.527,317.2
30.347,-4.639,21.5,-55.418,65.95,3.543,302.48
29.45,-4.194,23,-55.308,71.95,4.147,289.024
28.258,-3.756,21.7,-55.444,77.95,3.745,268.336
27.365,-3.815,19.6,-55.341,59.975,2.727,293.056
26.468,-3.822,17.4,-55.341,47.975,3.744,306.336
26.41,-3.836,16.4,-55.305,35.975,2.12,301.488
26.365,-3.915,14.5,-55.379,23.988,1.919,311.264
26.767,-4.186,12,-55.344,17.988,1.216,264.272
28.035,-4.662,12.3,-55.275,0,1.609,309.696
29.624,-5.366,11.8,-55.286,0,1.008,314.56
31.481,-6.08,11.6,-55.368,0,0.402,295.696
34.75,-7.674,11.4,-55.436,0,0,294
37.5,-8.169,11.2,-55.497,0,0,294
44.25,-9.473,11,-55.481,0,0,294
49.5,-10.223,10.7,-55.451,0,0,294
45.75,-8.97,10.7,-55.398,0,0.605,294.272
45.25,-8.873,10.5,-55.332,0,0,274
46.75,-9.132,10.3,-55.257,0,0.101,275.696
51.75,-10.16,10.2,-55.476,0,0,274
57.75,-11.817,10.2,-55.359,0,0,177
54,-10.479,10,-55.359,0,0,177
59.25,-12.126,9.8,-55.477,0,0,106.5
61,-12.71,9.7,-55.352,0,0.201,106.924
58,-10.543,9.6,-55.344,0,0,238
58.75,-11.398,9.6,-55.486,0,0,250
54.75,-9.883,9.5,-55.419,0,0,272
51.926,-9.54,9.4,-55.456,0,1.312,264.128
50.784,-9.593,9.4,-55.43,0,0.703,250.992
51.57,-9.938,9.4,-55.447,0,1.609,265.696
52.75,-10.981,9.4,-55.441,0,0.101,182.848
54,-10.789,9.3,-55.465,0,0.703,265.984
56.712,-10.867,9.2,-55.268,0,0.504,274.56
59,-10.659,9,-55.452,0,0,268
61.25,-11.288,9.1,-55.366,0,0,268
61,-10.641,8.9,-55.292,0,0.402,301.696
60.07,-10.301,8.9,-55.372,0,0.805,275.696
61.25,-11.123,8.8,-55.337,0,0.402,295.696
62.75,-10.504,8.8,-55.397,5.997,0,278
61.534,-10.123,9.2,-55.449,23.988,0.706,265.984
58,-7.685,10.4,-55.436,107.95,0.304,282.272
54.462,-6.449,11.8,-55.316,173.9,0.706,265.984
44.748,-4.528,13.4,-55.499,245.9,1.613,275.696
40.176,-3.511,15.6,-55.342,293.8,1.412,293.984
37.498,-2.332,18.7,-55.464,335.8,1.919,287.264
34.444,-1.792,20.7,-55.325,365.8,2.729,301.056
32.444,-1.429,21.5,-55.368,383.8,2.432,280.272
31.356,-1.232,22.2,-55.38,59.975,2.727,315.056
30.968,-0.905,23.4,-55.411,53.975,3.634,343.408
30.097,-0.781,24.4,-55.379,53.975,1.715,323.552
30.106,-0.412,26,-55.43,59.975,1.41,301.984
28.847,-0.442,25.4,-55.44,65.95,2.433,310.272
28.731,-0.288,22.7,-55.366,53.975,3.025,321.84
28.097,-0.302,20.4,-55.325,41.975,3.948,314.192
28.285,-0.218,19.2,-55.458,35.975,1.318,306.128
28.41,-0.314,17.4,-55.284,23.988,1.614,307.696
28.892,-0.539,14.7,-55.498,17.988,1.412,279.984
31.106,-1.338,12.7,-55.469,0,0.201,297.696
32.5,-2.531,12.6,-55.369,0,0.605,296.272
34.75,-3.306,12.8,-55.431,0,0,296
35.5,-3.579,12.8,-55.417,0,0.906,269.408
35.284,-3.412,12.6,-55.261,0,1.312,255.064
36.5,-3.552,12.5,-55.276,0,0,236
44.25,-6.122,12.3,-55.353,0,0,236
43.25,-4.847,12.2,-55.462,0,0,236
47.75,-5.896,12.1,-55.309,0,0,236
50,-6.367,12,-55.361,0,0.101,236.848
48.25,-6.063,11.9,-55.496,0,0,236
47.5,-5.852,11.9,-55.324,0,0,236
49.712,-6.395,11.7,-55.475,0,0.101,255.848
49,-5.998,11.6,-55.349,0,0,250
50,-5.944,11.6,-55.364,0,0,250
56.75,-8.513,11.6,-55.407,0,0,250
56.25,-7.511,11.5,-55.468,0,0,250
57.25,-7.778,11.5,-55.369,0,0,250
56,-7.2,11.4,-55.255,0,0,250
56,-7.438,11.2,-55.391,0,0.101,283.696
55.25,-7.073,11.3,-55.486,0,0.303,274.272
55,-7.216,11.2,-55.383,0,0,278
55.034,-7.129,11.1,-55.435,0,0.504,264.56
58.75,-8.781,11,-55.475,0,0.101,250.848
62.75,-9.909,10.9,-55.301,0,0,244
60.75,-8.923,10.8,-55.307,0,0.906,244.704
59,-8.858,10.8,-55.279,0,0,258
65,-10.776,10.7,-55.294,0,0.605,258.272
59.75,-7.687,10.6,-55.329,0,0,258
61.248,-9.011,10.6,-55.309,0,1.109,266.416
60.284,-8.35,10.8,-55.484,23.988,1.614,261.696
58.034,-6.844,11.9,-55.442,101.95,1.614,261.696
55.284,-5.008,13.3,-55.43,173.9,1.513,224.92
50.462,-3.719,14.6,-55.297,233.9,1.512,281.84
46.034,-1.949,16.4,-55.281,305.8,1.919,297.264
43.426,-1.091,19.2,-55.352,335.8,2.932,278.912
41.65,-0.834,21.4,-55.468,383.8,4.738,307.808
39.676,-0.555,22.4,-55.273,347.8,3.135,344.768
39.176,-0.345,23.3,-55.294,47.975,2.635,252.064
39.07,-0.189,24.7,-55.438,47.975,2.025,350.56
36.918,0.249,23.5,-55.423,53.975,3.54,306.48
35.194,0.263,24.1,-55.295,53.975,2.321,323.344
35.034,0.248,21.8,-55.423,41.975,3.338,348.624
33.57,0.43,21.2,-55.329,35.975,2.324,325.344
35.32,-0.064,19.2,-55.367,29.988,2.118,363.488
33.534,-0.064,18.7,-55.367,23.988,1.216,286.272
34.07,-0.288,17.3,-55.366,17.988,0.706,0
35.998,-0.92,14.7,-55.266,11.994,1.513,341.84
40.212,-1.957,12.5,-55.458,0,0.201,351.696
43.75,-2.973,13,-55.297,0,0,19.625
48.25,-3.895,13,-55.416,0,0,19.625
49.25,-4.009,12.9,-55.355,0,0,19.625
51.5,-4.683,12.9,-55.275,0,0,19.625
57.25,-5.863,12.8,-55.452,0,0,22.375
61,-5.898,12.8,-55.416,0,0,22.375
63.5,-6.194,12.8,-55.266,0,0,22.375
62.5,-5.156,12.7,-55.349,0,0,28
63,-5.388,12.8,-55.378,0,0,33.5
63,-5.119,12.9,-55.385,0,0,67
62.75,-5.928,12.9,-55.401,0,0,362
64,-6.005,12.9,-55.313,0,0,324
64.5,-5.603,12.9,-55.423,0,0,115
65,-5.564,12.9,-55.331,0,0,126
64,-5.54,12.9,-55.367,0,0,168
66,-6.225,12.9,-55.464,0,0,165
61.25,-5.504,12.8,-55.275,0,0,191
65.924,-6.448,12.8,-55.316,0,0.504,120.64
67.5,-6.88,12.7,-55.298,0,0,140
66.5,-6.516,12.7,-55.265,0,0,140
66.5,-6.376,12.9,-55.346,0,0,140
68,-6.324,13,-55.291,0,0,140
64.5,-5.9,13,-55.309,0,0,140
66,-6.084,13,-55.368,0,0,140
60.75,-5.715,13,-55.463,0,0,162
60.75,-5.967,12.8,-55.257,0,0,162
65,-6.605,12.8,-55.305,0,0,165
67.5,-6.928,12.8,-55.497,0,0,157
67,-6.672,12.8,-55.254,0,0,157
68.424,-6.476,13.2,-55.301,23.988,0.404,132.848
65.924,-5.383,13.9,-55.485,47.975,0.506,123.64
60.25,-3.605,13.8,-55.423,59.975,0,120.5
51.25,-1.025,15.2,-55.472,215.9,0,95.5
42.5,1.212,17.5,-55.478,281.8,0,101
37,2.268,20.7,-55.365,323.8,0,120.5
33,2.576,21.5,-55.358,317.8,0,314
32.5,2.125,21.9,-55.351,221.9,0.101,185.848
31,2.183,22.6,-55.284,137.9,0.706,250.992
30.856,2.799,24.6,-55.41,89.95,1.513,273.84
30.25,2.424,25.9,-55.343,83.95,0.202,259.696
32.212,2.927,27,-55.418,83.95,1.318,258.128
31.875,3.385,26.4,-55.389,77.95,1.013,84.14
32.98,3.05,23.3,-55.469,95.95,2.025,292.56
31.218,2.96,21.4,-55.388,65.95,2.23,266.416
32.784,2.497,19.8,-55.454,53.975,2.931,268.912
34.444,1.827,17.6,-55.289,35.975,2.933,272.912
35.748,1.415,15.2,-55.301,17.988,2.636,268.128
37.248,0.839,13.2,-55.266,0,1.312,278.128
40,-0.232,11.6,-55.376,0,1.008,272.56
40.784,-1.073,13.1,-55.424,0,1.609,259.696
40.284,-1.677,13.4,-55.486,0,0.504,264.56
40.962,-2.422,13.5,-55.288,0,1.312,258.128
40.212,-2.369,13.4,-55.391,0,0.201,244.848
